code,year,type,count
03484,2019,車上ねらい,0
03484,2019,部品ねらい,0
03484,2020,ひったくり,0
03484,2020,オートバイ盗,0
03484,2020,自動販売機ねらい,0
03484,2020,自動車盗,0
03484,2020,自転車盗,0
03484,2020,車上ねらい,0
03484,2020,部品ねらい,0
03484,2021,ひったくり,0
03484,2021,オートバイ盗,0
03484,2021,自動販売機ねらい,0
03484,2021,自動車盗,0
03484,2021,自転車盗,0
03484,2021,車上ねらい,0
03484,2021,部品ねらい,0
03484,2022,ひったくり,0
03484,2022,オートバイ盗,0
03484,2022,自動販売機ねらい,0
03484,2022,自動車盗,0
03484,2022,自転車盗,0
03484,2022,車上ねらい,0
03484,2022,部品ねらい,0
03484,2023,ひったくり,0
03484,2023,オートバイ盗,0
03484,2023,自動販売機ねらい,1
03484,2023,自動車盗,0
03484,2023,自転車盗,0
03484,2023,車上ねらい,1
03484,2023,部品ねらい,0
03484,2024,ひったくり,0
03484,2024,オートバイ盗,0
03484,2024,自動販売機ねらい,0
03484,2024,自動車盗,0
03484,2024,自転車盗,0
03484,2024,車上ねらい,0
03484,2024,部品ねらい,0
03484,2025,ひったくり,0
03484,2025,オートバイ盗,0
03484,2025,自動販売機ねらい,0
03484,2025,自動車盗,1
03484,2025,自転車盗,0
03484,2025,車上ねらい,0
03484,2025,部品ねらい,0
03485,2016,ひったくり,0
03485,2016,オートバイ盗,0
03485,2016,自動販売機ねらい,0
03485,2016,自動車盗,0
03485,2016,自転車盗,0
03485,2016,車上ねらい,0
03485,2016,部品ねらい,0
03485,2017,ひったくり,0
03485,2017,オートバイ盗,0
03485,2017,自動販売機ねらい,0
03485,2017,自動車盗,0
03485,2017,自転車盗,0
03485,2017,車上ねらい,0
03485,2017,部品ねらい,0
03485,2018,ひったくり,0
03485,2018,オートバイ盗,0
03485,2018,自動販売機ねらい,0
03485,2018,自動車盗,0
03485,2018,自転車盗,0
03485,2018,車上ねらい,0
03485,2018,部品ねらい,0
03485,2019,ひったくり,0
03485,2019,オートバイ盗,0
03485,2019,自動販売機ねらい,0
03485,2019,自動車盗,0
03485,2019,自転車盗,0
03485,2019,車上ねらい,0
03485,2019,部品ねらい,1
03485,2020,ひったくり,0
03485,2020,オートバイ盗,0
03485,2020,自動販売機ねらい,0
03485,2020,自動車盗,0
03485,2020,自転車盗,0
03485,2020,車上ねらい,0
03485,2020,部品ねらい,0
03485,2021,ひったくり,0
03485,2021,オートバイ盗,0
03485,2021,自動販売機ねらい,0
03485,2021,自動車盗,0
03485,2021,自転車盗,0
03485,2021,車上ねらい,0
03485,2021,部品ねらい,0
03485,2022,ひったくり,0
03485,2022,オートバイ盗,0
03485,2022,自動販売機ねらい,0
03485,2022,自動車盗,0
03485,2022,自転車盗,0
03485,2022,車上ねらい,1
03485,2022,部品ねらい,0
03485,2023,ひったくり,0
03485,2023,オートバイ盗,0
03485,2023,自動販売機ねらい,0
03485,2023,自動車盗,0
03485,2023,自転車盗,0
03485,2023,車上ねらい,0
03485,2023,部品ねらい,0
03485,2024,ひったくり,0
03485,2024,オートバイ盗,0
03485,2024,自動販売機ねらい,0
03485,2024,自動車盗,0
03485,2024,自転車盗,0
03485,2024,車上ねらい,0
03485,2024,部品ねらい,0
03485,2025,ひったくり,0
03485,2025,オートバイ盗,0
03485,2025,自動販売機ねらい,0
03485,2025,自動車盗,0
03485,2025,自転車盗,0
03485,2025,車上ねらい,0
03485,2025,部品ねらい,0
03501,2016,ひったくり,0
03501,2016,オートバイ盗,0
03501,2016,自動販売機ねらい,0
03501,2016,自動車盗,0
03501,2016,自転車盗,0
03501,2016,車上ねらい,0
03501,2016,部品ねらい,0
03501,2017,ひったくり,0
03501,2017,オートバイ盗,0
03501,2017,自動販売機ねらい,0
03501,2017,自動車盗,0
03501,2017,自転車盗,0
03501,2017,車上ねらい,0
03501,2017,部品ねらい,0
03501,2018,ひったくり,0
03501,2018,オートバイ盗,0
03501,2018,自動販売機ねらい,0
03501,2018,自動車盗,0
03501,2018,自転車盗,0
03501,2018,車上ねらい,0
03501,2018,部品ねらい,1
03501,2019,ひったくり,0
03501,2019,オートバイ盗,0
03501,2019,自動販売機ねらい,0
03501,2019,自動車盗,0
03501,2019,自転車盗,0
03501,2019,車上ねらい,1
03501,2019,部品ねらい,0
03501,2020,ひったくり,0
03501,2020,オートバイ盗,0
03501,2020,自動販売機ねらい,0
03501,2020,自動車盗,0
03501,2020,自転車盗,1
03501,2020,車上ねらい,2
03501,2020,部品ねらい,0
03501,2021,ひったくり,0
03501,2021,オートバイ盗,0
03501,2021,自動販売機ねらい,0
03501,2021,自動車盗,0
03501,2021,自転車盗,0
03501,2021,車上ねらい,2
03501,2021,部品ねらい,0
03501,2022,ひったくり,0
03501,2022,オートバイ盗,0
03501,2022,自動販売機ねらい,0
03501,2022,自動車盗,0
03501,2022,自転車盗,0
03501,2022,車上ねらい,1
03501,2022,部品ねらい,0
03501,2023,ひったくり,0
03501,2023,オートバイ盗,0
03501,2023,自動販売機ねらい,1
03501,2023,自動車盗,0
03501,2023,自転車盗,0
03501,2023,車上ねらい,0
03501,2023,部品ねらい,0
03501,2024,ひったくり,0
03501,2024,オートバイ盗,0
03501,2024,自動販売機ねらい,0
03501,2024,自動車盗,0
03501,2024,自転車盗,0
03501,2024,車上ねらい,1
03501,2024,部品ねらい,1
03501,2025,ひったくり,0
03501,2025,オートバイ盗,1
03501,2025,自動販売機ねらい,0
03501,2025,自動車盗,0
03501,2025,自転車盗,0
03501,2025,車上ねらい,0
03501,2025,部品ねらい,0
03503,2016,ひったくり,0
03503,2016,オートバイ盗,0
03503,2016,自動販売機ねらい,0
03503,2016,自動車盗,0
03503,2016,自転車盗,0
03503,2016,車上ねらい,0
03503,2016,部品ねらい,0
03503,2017,ひったくり,0
03503,2017,オートバイ盗,0
03503,2017,自動販売機ねらい,0
03503,2017,自動車盗,0
03503,2017,自転車盗,0
03503,2017,車上ねらい,0
03503,2017,部品ねらい,0
03503,2018,ひったくり,0
03503,2018,オートバイ盗,0
03503,2018,自動販売機ねらい,0
03503,2018,自動車盗,0
03503,2018,自転車盗,0
03503,2018,車上ねらい,0
03503,2018,部品ねらい,0
03503,2019,ひったくり,0
03503,2019,オートバイ盗,0
03503,2019,自動販売機ねらい,0
03503,2019,自動車盗,0
03503,2019,自転車盗,0
03503,2019,車上ねらい,0
03503,2019,部品ねらい,0
03503,2020,ひったくり,0
03503,2020,オートバイ盗,0
03503,2020,自動販売機ねらい,0
03503,2020,自動車盗,0
03503,2020,自転車盗,0
03503,2020,車上ねらい,0
03503,2020,部品ねらい,0
03503,2021,ひったくり,0
03503,2021,オートバイ盗,0
03503,2021,自動販売機ねらい,0
03503,2021,自動車盗,0
03503,2021,自転車盗,0
03503,2021,車上ねらい,2
03503,2021,部品ねらい,0
03503,2022,ひったくり,0
03503,2022,オートバイ盗,0
03503,2022,自動販売機ねらい,0
03503,2022,自動車盗,0
03503,2022,自転車盗,0
03503,2022,車上ねらい,0
03503,2022,部品ねらい,0
03503,2023,ひったくり,0
03503,2023,オートバイ盗,0
03503,2023,自動販売機ねらい,0
03503,2023,自動車盗,0
03503,2023,自転車盗,0
03503,2023,車上ねらい,0
03503,2023,部品ねらい,0
03503,2024,ひったくり,0
03503,2024,オートバイ盗,0
03503,2024,自動販売機ねらい,0
03503,2024,自動車盗,0
03503,2024,自転車盗,0
03503,2024,車上ねらい,0
03503,2024,部品ねらい,0
03503,2025,ひったくり,0
03503,2025,オートバイ盗,0
03503,2025,自動販売機ねらい,0
03503,2025,自動車盗,0
03503,2025,自転車盗,0
03503,2025,車上ねらい,3
03503,2025,部品ねらい,0
03506,2016,ひったくり,0
03506,2016,オートバイ盗,0
03506,2016,自動販売機ねらい,0
03506,2016,自動車盗,0
03506,2016,自転車盗,0
03506,2016,車上ねらい,0
03506,2016,部品ねらい,0
03506,2017,ひったくり,0
03506,2017,オートバイ盗,0
03506,2017,自動販売機ねらい,0
03506,2017,自動車盗,0
03506,2017,自転車盗,0
03506,2017,車上ねらい,0
03506,2017,部品ねらい,0
03506,2018,ひったくり,0
03506,2018,オートバイ盗,0
03506,2018,自動販売機ねらい,0
03506,2018,自動車盗,0
03506,2018,自転車盗,0
03506,2018,車上ねらい,0
03506,2018,部品ねらい,0
03506,2019,ひったくり,0
03506,2019,オートバイ盗,0
03506,2019,自動販売機ねらい,0
03506,2019,自動車盗,0
03506,2019,自転車盗,0
03506,2019,車上ねらい,0
03506,2019,部品ねらい,0
03506,2020,ひったくり,0
03506,2020,オートバイ盗,0
03506,2020,自動販売機ねらい,0
03506,2020,自動車盗,0
03506,2020,自転車盗,0
03506,2020,車上ねらい,0
03506,2020,部品ねらい,0
03506,2021,ひったくり,0
03506,2021,オートバイ盗,0
03506,2021,自動販売機ねらい,0
03506,2021,自動車盗,0
03506,2021,自転車盗,0
03506,2021,車上ねらい,1
03506,2021,部品ねらい,0
03506,2022,ひったくり,0
03506,2022,オートバイ盗,0
03506,2022,自動販売機ねらい,0
03506,2022,自動車盗,2
03506,2022,自転車盗,0
03506,2022,車上ねらい,0
03506,2022,部品ねらい,0
03506,2023,ひったくり,0
03506,2023,オートバイ盗,0
03506,2023,自動販売機ねらい,0
03506,2023,自動車盗,1
03506,2023,自転車盗,1
03506,2023,車上ねらい,0
03506,2023,部品ねらい,0
03506,2024,ひったくり,0
03506,2024,オートバイ盗,0
03506,2024,自動販売機ねらい,0
03506,2024,自動車盗,0
03506,2024,自転車盗,0
03506,2024,車上ねらい,0
03506,2024,部品ねらい,0
03506,2025,ひったくり,0
03506,2025,オートバイ盗,0
03506,2025,自動販売機ねらい,0
03506,2025,自動車盗,0
03506,2025,自転車盗,0
03506,2025,車上ねらい,0
03506,2025,部品ねらい,0
03507,2016,ひったくり,0
03507,2016,オートバイ盗,0
03507,2016,自動販売機ねらい,0
03507,2016,自動車盗,0
03507,2016,自転車盗,0
03507,2016,車上ねらい,0
03507,2016,部品ねらい,0
03507,2017,ひったくり,0
03507,2017,オートバイ盗,0
03507,2017,自動販売機ねらい,0
03507,2017,自動車盗,0
03507,2017,自転車盗,0
03507,2017,車上ねらい,0
03507,2017,部品ねらい,0
03507,2018,ひったくり,0
03507,2018,オートバイ盗,0
03507,2018,自動販売機ねらい,0
03507,2018,自動車盗,0
03507,2018,自転車盗,0
03507,2018,車上ねらい,1
03507,2018,部品ねらい,1
03507,2019,ひったくり,0
03507,2019,オートバイ盗,0
03507,2019,自動販売機ねらい,0
03507,2019,自動車盗,0
03507,2019,自転車盗,1
03507,2019,車上ねらい,1
03507,2019,部品ねらい,0
03507,2020,ひったくり,0
03507,2020,オートバイ盗,0
03507,2020,自動販売機ねらい,0
03507,2020,自動車盗,0
03507,2020,自転車盗,1
03507,2020,車上ねらい,0
03507,2020,部品ねらい,0
03507,2021,ひったくり,0
03507,2021,オートバイ盗,0
03507,2021,自動販売機ねらい,1
03507,2021,自動車盗,0
03507,2021,自転車盗,0
03507,2021,車上ねらい,1
03507,2021,部品ねらい,1
03507,2022,ひったくり,0
03507,2022,オートバイ盗,0
03507,2022,自動販売機ねらい,0
03507,2022,自動車盗,1
03507,2022,自転車盗,0
03507,2022,車上ねらい,0
03507,2022,部品ねらい,0
03507,2023,ひったくり,0
03507,2023,オートバイ盗,0
03507,2023,自動販売機ねらい,0
03507,2023,自動車盗,0
03507,2023,自転車盗,1
03507,2023,車上ねらい,1
03507,2023,部品ねらい,1
03507,2024,ひったくり,0
03507,2024,オートバイ盗,0
03507,2024,自動販売機ねらい,0
03507,2024,自動車盗,0
03507,2024,自転車盗,0
03507,2024,車上ねらい,2
03507,2024,部品ねらい,0
03507,2025,ひったくり,0
03507,2025,オートバイ盗,0
03507,2025,自動販売機ねらい,0
03507,2025,自動車盗,0
03507,2025,自転車盗,1
03507,2025,車上ねらい,0
03507,2025,部品ねらい,0
03524,2016,ひったくり,0
03524,2016,オートバイ盗,0
03524,2016,自動販売機ねらい,0
03524,2016,自動車盗,0
03524,2016,自転車盗,0
03524,2016,車上ねらい,0
03524,2016,部品ねらい,0
03524,2017,ひったくり,0
03524,2017,オートバイ盗,0
03524,2017,自動販売機ねらい,0
03524,2017,自動車盗,0
03524,2017,自転車盗,0
03524,2017,車上ねらい,0
03524,2017,部品ねらい,0
03524,2018,ひったくり,0
03524,2018,オートバイ盗,0
03524,2018,自動販売機ねらい,0
03524,2018,自動車盗,0
03524,2018,自転車盗,3
03524,2018,車上ねらい,1
03524,2018,部品ねらい,1
03524,2019,ひったくり,0
03524,2019,オートバイ盗,0
03524,2019,自動販売機ねらい,0
03524,2019,自動車盗,0
03524,2019,自転車盗,0
03524,2019,車上ねらい,0
03524,2019,部品ねらい,1
03524,2020,ひったくり,0
03524,2020,オートバイ盗,0
03524,2020,自動販売機ねらい,0
03524,2020,自動車盗,0
03524,2020,自転車盗,0
03524,2020,車上ねらい,0
03524,2020,部品ねらい,0
03524,2021,ひったくり,0
03524,2021,オートバイ盗,0
03524,2021,自動販売機ねらい,0
03524,2021,自動車盗,0
03524,2021,自転車盗,0
03524,2021,車上ねらい,1
03524,2021,部品ねらい,0
03524,2022,ひったくり,0
03524,2022,オートバイ盗,0
03524,2022,自動販売機ねらい,0
03524,2022,自動車盗,0
03524,2022,自転車盗,0
03524,2022,車上ねらい,1
03524,2022,部品ねらい,0
03524,2023,ひったくり,0
03524,2023,オートバイ盗,0
03524,2023,自動販売機ねらい,2
03524,2023,自動車盗,0
03524,2023,自転車盗,0
03524,2023,車上ねらい,0
03524,2023,部品ねらい,0
03524,2024,ひったくり,0
03524,2024,オートバイ盗,0
03524,2024,自動販売機ねらい,0
03524,2024,自動車盗,0
03524,2024,自転車盗,0
03524,2024,車上ねらい,0
03524,2024,部品ねらい,0
03524,2025,ひったくり,0
03524,2025,オートバイ盗,0
03524,2025,自動販売機ねらい,0
03524,2025,自動車盗,0
03524,2025,自転車盗,0
03524,2025,車上ねらい,0
03524,2025,部品ねらい,0
